id,gender,Age,abonoment_type,visit_per_week,attend_group_lesson,avg_time_check_in,avg_time_check_out,avg_time_in_gym,drink_abo,personal_training,name_personal_trainer,uses_sauna,Mon,Tue,Wed,Thu,Fri,Sat,Sun,has_fav_group_lesson,Group_Lesson_Kickboxen,Group_Lesson_BodyPump,Group_Lesson_Zumba,Group_Lesson_XCore,Group_Lesson_Running,Group_Lesson_Yoga,Group_Lesson_LesMiles,Group_Lesson_Pilates,Group_Lesson_HIT,Group_Lesson_Spinning,Group_Lesson_BodyBalance,has_fav_drink,fav_drink_berryboost,fav_drink_lemon,fav_drink_passion_fruit,fav_drink_coconut_pineapple,fav_drink_orange,fav_drink_black_currant
888,Female,34,Premium,2,0,17:02:00,18:36:00,94,1,1,Mike,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
889,Male,18,Premium,3,1,11:41:00,13:08:00,87,0,0,No PT,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
890,Male,27,Premium,3,0,20:18:00,22:20:00,122,1,1,Hanna,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
891,Male,47,Premium,5,0,11:26:00,12:55:00,89,0,0,No PT,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Male,30,Standard,2,0,12:22:00,15:01:00,159,0,1,Mike,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Male,40,Premium,2,1,20:33:00,21:52:00,79,1,1,Jeffrey,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
894,Female,20,Standard,1,1,15:06:00,16:40:00,94,0,0,No PT,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
895,Male,36,Premium,3,0,16:53:00,18:09:00,76,0,1,Hanna,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Female,45,Premium,4,0,10:05:00,10:55:00,50,1,1,Hanna,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
897,Female,36,Premium,3,1,9:39:00,11:08:00,89,0,0,No PT,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
898,Female,36,Premium,1,0,11:05:00,12:28:00,83,1,0,No PT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
899,Male,16,Standard,1,1,12:59:00,14:06:00,67,0,0,No PT,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
900,Female,24,Standard,3,0,19:13:00,20:02:00,49,0,1,Mike,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Female,36,Premium,1,0,17:30:00,18:40:00,70,1,0,No PT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
902,Female,40,Standard,1,1,16:03:00,17:49:00,106,0,0,No PT,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
903,Female,40,Premium,2,1,19:07:00,21:24:00,137,0,1,Jeffrey,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Female,14,Premium,2,0,10:09:00,11:15:00,66,0,1,Chantal,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Female,33,Premium,1,0,14:09:00,16:46:00,157,0,0,No PT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Male,43,Standard,1,0,9:22:00,10:15:00,53,0,1,Mike,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Male,48,Standard,2,1,15:12:00,17:17:00,125,1,0,No PT,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
908,Female,12,Standard,5,0,10:25:00,12:18:00,113,0,0,No PT,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Male,39,Premium,4,1,13:35:00,14:37:00,62,1,1,Chantal,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
910,Male,30,Premium,3,1,11:09:00,12:25:00,76,1,0,No PT,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
911,Female,24,Standard,3,1,20:53:00,21:33:00,40,0,0,No PT,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,Female,47,Standard,1,0,19:32:00,20:22:00,50,1,0,No PT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
913,Male,34,Standard,1,1,14:47:00,16:49:00,122,1,0,No PT,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
914,Male,30,Premium,1,0,17:41:00,18:58:00,77,1,0,No PT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
915,Female,23,Standard,1,1,19:00:00,19:49:00,49,1,0,No PT,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
916,Male,24,Standard,1,1,15:05:00,17:23:00,138,0,0,No PT,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
917,Male,13,Standard,2,0,19:29:00,21:02:00,93,1,0,No PT,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
918,Female,18,Standard,4,0,11:23:00,14:03:00,160,1,0,No PT,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
919,Male,45,Premium,5,0,19:43:00,21:01:00,78,1,0,No PT,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
920,Female,41,Standard,1,0,10:23:00,11:30:00,67,1,0,No PT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
921,Female,13,Premium,1,1,12:39:00,13:13:00,34,0,0,No PT,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
922,Female,34,Standard,1,1,10:28:00,12:20:00,112,1,1,Chantal,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
923,Female,43,Standard,1,0,15:04:00,17:05:00,121,0,1,Jeffrey,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Male,39,Premium,2,0,17:57:00,19:45:00,108,1,1,Jeffrey,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
925,Female,13,Premium,3,1,13:47:00,15:04:00,77,1,0,No PT,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
926,Male,22,Standard,5,0,9:16:00,12:08:00,172,0,1,Chantal,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Male,23,Standard,3,1,10:03:00,12:22:00,139,1,1,Hanna,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
928,Female,37,Premium,3,0,17:33:00,19:57:00,144,1,0,No PT,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
929,Male,29,Premium,5,1,9:38:00,10:39:00,61,0,0,No PT,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
930,Female,23,Premium,5,0,13:57:00,16:26:00,149,1,0,No PT,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
931,Female,23,Standard,5,0,16:33:00,18:03:00,90,0,0,No PT,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Male,27,Premium,3,1,10:48:00,13:15:00,147,1,0,No PT,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
933,Female,15,Premium,1,1,19:06:00,21:17:00,131,1,1,Mike,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
934,Female,41,Premium,5,0,13:53:00,16:05:00,132,0,0,No PT,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,Female,15,Standard,2,0,12:35:00,14:06:00,91,0,0,No PT,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Male,13,Premium,3,1,15:31:00,16:07:00,36,1,0,No PT,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
937,Male,49,Premium,3,1,10:55:00,12:18:00,83,1,0,No PT,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
938,Male,32,Standard,3,1,9:57:00,12:09:00,132,1,1,Mike,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
939,Female,43,Premium,5,0,12:50:00,15:20:00,150,1,1,Jeffrey,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
940,Female,33,Premium,2,1,20:25:00,23:16:00,171,1,0,No PT,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
941,Male,45,Premium,3,0,10:21:00,12:38:00,137,0,1,Hanna,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,Male,43,Standard,3,0,10:47:00,13:15:00,148,0,1,Mike,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,Male,40,Standard,3,0,11:58:00,14:31:00,153,1,1,Mike,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
944,Female,31,Standard,5,0,9:41:00,12:05:00,144,0,1,Chantal,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,Female,48,Standard,2,0,17:14:00,20:05:00,171,0,1,Jeffrey,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,Male,21,Premium,3,0,13:49:00,14:55:00,66,0,1,Hanna,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,Female,18,Standard,4,0,9:42:00,10:46:00,64,0,1,Mike,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,Female,24,Premium,2,1,11:39:00,13:24:00,105,0,0,No PT,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
949,Male,34,Standard,2,0,17:01:00,19:09:00,128,0,1,Hanna,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,Female,22,Standard,5,1,15:44:00,17:05:00,81,0,1,Chantal,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
951,Female,21,Premium,5,1,11:36:00,14:23:00,167,0,0,No PT,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
952,Male,42,Standard,4,1,19:21:00,21:49:00,148,0,1,Chantal,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
953,Female,47,Standard,2,1,18:47:00,21:35:00,168,1,0,No PT,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
954,Male,44,Premium,5,1,15:27:00,17:39:00,132,0,1,Mike,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
955,Male,38,Standard,3,1,12:46:00,13:49:00,63,1,1,Mike,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
956,Female,14,Premium,2,1,14:18:00,15:13:00,55,1,0,No PT,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
957,Female,19,Premium,3,0,17:43:00,18:34:00,51,0,1,Mike,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,Female,14,Standard,3,1,13:59:00,16:41:00,162,1,0,No PT,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
959,Female,21,Premium,3,0,9:22:00,10:52:00,90,1,1,Hanna,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
960,Female,31,Standard,3,0,10:14:00,13:13:00,179,0,1,Chantal,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,Female,33,Premium,4,0,10:24:00,11:48:00,84,1,0,No PT,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
962,Female,28,Standard,3,0,13:28:00,15:44:00,136,1,1,Jeffrey,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
963,Male,13,Premium,2,1,9:23:00,12:02:00,159,0,0,No PT,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,Male,43,Standard,3,0,18:37:00,20:15:00,98,0,1,Mike,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,Male,14,Standard,1,1,11:56:00,13:37:00,101,0,0,No PT,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
966,Male,36,Premium,2,0,16:49:00,19:10:00,141,0,1,Hanna,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,Female,26,Standard,1,1,11:42:00,13:39:00,117,0,1,Jeffrey,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,Female,13,Standard,3,0,13:36:00,14:08:00,32,0,1,Mike,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,Male,25,Standard,1,0,15:33:00,18:00:00,147,0,1,Mike,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,Male,46,Premium,2,0,8:22:00,10:52:00,150,0,1,Mike,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,Female,22,Premium,3,1,16:37:00,17:48:00,71,1,0,No PT,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
972,Male,30,Premium,3,1,14:44:00,16:00:00,76,1,1,Hanna,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
973,Male,33,Standard,1,1,16:41:00,18:29:00,108,0,0,No PT,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,Female,28,Premium,4,1,11:10:00,13:56:00,166,0,1,Mike,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
975,Male,48,Standard,3,0,11:07:00,12:43:00,96,1,1,Hanna,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
976,Female,16,Premium,5,0,16:39:00,18:30:00,111,1,0,No PT,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
977,Male,35,Standard,3,1,10:36:00,11:46:00,70,1,1,Mike,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
978,Male,24,Standard,3,0,19:00:00,21:19:00,139,1,0,No PT,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
979,Male,16,Premium,3,1,13:30:00,14:20:00,50,1,0,No PT,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
980,Male,32,Standard,3,1,17:47:00,19:28:00,101,0,0,No PT,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,Female,32,Standard,3,1,14:52:00,17:32:00,160,0,0,No PT,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,Female,21,Standard,2,1,19:59:00,20:43:00,44,0,1,Mike,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983,Male,36,Premium,4,1,19:22:00,22:13:00,171,1,1,Mike,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
984,Male,37,Standard,1,1,16:04:00,18:16:00,132,1,1,Mike,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
985,Female,49,Premium,1,1,15:17:00,17:00:00,103,1,0,No PT,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
986,Male,42,Standard,1,1,14:05:00,15:38:00,93,1,1,Hanna,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
987,Female,45,Premium,5,0,19:04:00,20:44:00,100,1,1,Chantal,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
988,Male,47,Premium,3,0,10:48:00,12:33:00,105,1,0,No PT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
989,Female,34,Standard,1,1,9:14:00,11:52:00,158,0,1,Chantal,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
990,Male,27,Premium,3,0,11:50:00,12:54:00,64,0,0,No PT,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,Female,43,Standard,3,0,8:22:00,10:40:00,138,0,1,Chantal,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,Male,33,Premium,3,1,10:24:00,12:48:00,144,0,1,Chantal,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,Female,39,Standard,5,1,9:42:00,12:23:00,161,1,1,Chantal,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
994,Male,17,Standard,4,1,19:50:00,22:43:00,173,1,1,Hanna,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
995,Female,36,Standard,2,0,10:16:00,13:07:00,171,1,0,No PT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
996,Female,40,Standard,3,0,20:56:00,22:42:00,106,0,0,No PT,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,Female,15,Standard,3,1,9:14:00,11:28:00,134,1,0,No PT,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
998,Male,40,Standard,2,0,17:21:00,19:53:00,152,1,1,Jeffrey,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
999,Male,23,Standard,4,1,10:23:00,12:29:00,126,1,1,Jeffrey,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1000,Female,18,Premium,2,0,16:41:00,19:00:00,139,1,0,No PT,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
